id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
356,Alexander Meier,26,2209,19,15.395941108465196,2,1.2686937591060996,80,22,0,0,F M S,Eintracht Frankfurt,16,12.36483433842659,12.408789467066526,1.9156581219285729,bundesliga,2014-2015
227,Robert Lewandowski,31,2493,17,17.722183350473642,5,4.644012805074453,104,32,0,0,F M S,Bayern Munich,16,16.96440664306283,23.31542954593897,4.924822298809886,bundesliga,2014-2015
392,Arjen Robben,21,1681,17,10.364112377166748,7,7.505969855934381,88,50,0,0,D F M S,Bayern Munich,15,8.848720371723175,20.820983182638884,8.605793077498674,bundesliga,2014-2015
158,Bas Dost,21,1532,16,11.341977171599863,4,2.659186452627182,43,15,1,0,F S,Wolfsburg,16,11.341977171599863,15.911891400814056,2.5383058693259954,bundesliga,2014-2015
318,Pierre-Emerick Aubameyang,33,2724,16,15.39676003716886,6,6.378020296804607,102,46,4,0,F M S,Borussia Dortmund,14,13.881206726655364,20.85272805951536,2.5126496041193604,bundesliga,2014-2015
224,Thomas Müller,32,2382,13,14.07809910736978,10,6.459182882681489,83,40,1,0,F M S,Bayern Munich,10,11.804769014939666,23.158116556704044,6.3404814545065165,bundesliga,2014-2015
341,Franco Di Santo,26,2301,13,9.417811661958694,2,1.789213925600052,54,24,8,0,F,Werder Bremen,10,6.386785261332989,9.53252488002181,2.385641388595104,bundesliga,2014-2015
186,Karim Bellarabi,33,2731,12,10.108170365914702,6,4.981079136952758,104,45,5,0,F M S,Bayer Leverkusen,12,10.108170365914702,18.11762314848601,5.559335274621844,bundesliga,2014-2015
210,Raffael,31,2386,12,10.890814747661352,2,4.342748397961259,67,42,1,0,F M S,Borussia M.Gladbach,12,10.890814747661352,20.30747613310814,8.150455221533775,bundesliga,2014-2015
754,Shinji Okazaki,32,2787,12,9.832703720778229,3,3.273493112064898,59,26,4,0,F S,Mainz 05,12,9.832703720778229,12.567015416920183,2.356663540005684,bundesliga,2014-2015
155,Max Kruse,32,2586,11,11.078691450878978,9,8.653631360270083,65,77,2,0,F S,Borussia M.Gladbach,8,8.805361384525895,21.175484623759985,9.910090547055006,bundesliga,2014-2015
420,Patrick Herrmann,32,2214,11,9.38436054252088,4,5.13144039735198,50,34,5,0,F M S,Borussia M.Gladbach,11,9.38436054252088,16.353563491255045,6.580168855376542,bundesliga,2014-2015
453,Son Heung-Min,30,2305,11,5.336322076618671,2,2.734232461079955,63,39,4,0,M S,Bayer Leverkusen,11,5.336322076618671,10.994488790631294,5.067231614142656,bundesliga,2014-2015
119,Anthony Ujah,32,2357,10,7.9484022771939635,3,4.075046567246318,59,33,2,0,F S,FC Cologne,10,7.9484022771939635,12.668220597319303,3.046833636239171,bundesliga,2014-2015
208,Lars Stindl,21,1798,10,6.093046851456165,3,3.359395724255592,51,33,7,1,M S,Hannover 96,9,5.3352701514959335,9.146012026816608,3.936733907088637,bundesliga,2014-2015
273,Raúl Bobadilla,32,2629,10,10.460197108797727,2,2.753971072845161,83,41,4,1,F M S,Augsburg,10,10.460197108797727,11.91606800723821,2.5326397139579058,bundesliga,2014-2015
291,Haris Seferovic,32,2855,10,9.43424029648304,5,5.471468250267208,94,34,8,1,F M,Eintracht Frankfurt,10,9.43424029648304,16.65021125972271,6.137011860497296,bundesliga,2014-2015
447,Kevin De Bruyne,34,3052,10,7.724068749696016,20,14.308946477249265,96,112,3,0,F M,Wolfsburg,10,7.724068749696016,29.501689936965704,13.275837222114204,bundesliga,2014-2015
190,Stefan Kießling,34,2583,9,10.359313758090138,4,2.71100805234164,56,35,4,0,F S,Bayer Leverkusen,9,10.359313758090138,13.720595912076533,3.652113584801554,bundesliga,2014-2015
288,Stefan Aigner,28,2094,9,7.044449065811932,0,1.952588954009116,43,28,8,0,M S,Eintracht Frankfurt,9,7.044449065811932,10.180803447961807,3.5457278955727816,bundesliga,2014-2015
339,Eric Maxim Choupo-Moting,31,2559,9,7.072093487717211,6,4.776006793603301,68,36,0,0,F M S,Schalke 04,7,4.798763417638838,10.41534492187202,4.128838544711471,bundesliga,2014-2015
340,Klaas-Jan Huntelaar,28,2439,9,10.226353514939548,3,2.183024755679071,74,29,5,1,F S,Schalke 04,9,10.226353514939548,13.090867407619951,3.1366674043238163,bundesliga,2014-2015
407,Martin Harnik,28,2247,9,9.13876572623849,2,2.7014923244714737,52,18,1,2,F M S,VfB Stuttgart,9,9.13876572623849,11.594803616404532,2.3804224468767643,bundesliga,2014-2015
422,Mario Götze,32,2248,9,7.594284487888217,2,4.919819463044405,60,44,1,0,F M S,Bayern Munich,9,7.594284487888217,16.83544751442969,7.7918339893221855,bundesliga,2014-2015
4248,Nils Petersen,19,720,9,7.257393874228001,2,1.4266801923513412,23,12,0,0,F S,"Freiburg,Werder Bremen",8,6.499617196619511,8.11552450619638,0.6233998322859406,bundesliga,2014-2015
4280,Davie Selke,30,1993,9,8.066066710278392,3,1.915610226802528,43,20,4,0,F M S,Werder Bremen,9,8.066066710278392,8.47933347709477,0.7151705175638199,bundesliga,2014-2015
83,Kevin Volland,32,2674,8,5.710136819630861,5,5.175809207372367,84,46,6,0,F M S,Hoffenheim,8,5.710136819630861,14.622143365442753,5.201547811739147,bundesliga,2014-2015
189,Hakan Calhanoglu,33,2528,8,5.910272120498121,6,5.445561430417001,105,73,3,0,F M S,Bayer Leverkusen,8,5.152495465241373,12.050513446331024,6.476270603947341,bundesliga,2014-2015
397,Tobias Werner,31,2640,8,7.222863687202334,4,4.980150826275349,67,52,8,0,M S,Augsburg,8,6.465087009593844,10.419747173786163,2.1807622592896223,bundesliga,2014-2015
866,Joselu,30,2477,8,10.101106397807598,3,3.6081219073385,79,17,4,0,F S,Hannover 96,7,8.585553087294102,12.949543688446283,3.7573577100411057,bundesliga,2014-2015
137,Anthony Modeste,26,1303,7,8.161451147403568,1,0.3414446879178285,58,10,2,0,F S,Hoffenheim,7,8.161451147403568,8.586867660284042,1.175187300890684,bundesliga,2014-2015
147,Naldo,32,2880,7,2.849737470038235,2,2.206445014104247,50,11,5,0,D,Wolfsburg,7,2.849737470038235,7.731553826481104,7.400898102670908,bundesliga,2014-2015
157,Daniel Caligiuri,28,1651,7,4.814294621348381,3,3.1188066340982914,38,27,1,0,M S,Wolfsburg,7,4.814294621348381,12.534759195521474,5.796651085838676,bundesliga,2014-2015
303,Ivica Olic,30,2271,7,4.837381437420845,0,1.7269690614193678,48,22,3,0,F M S,"Hamburger SV,Wolfsburg",7,4.837381437420845,7.817597716115415,2.9255723049864173,bundesliga,2014-2015
319,Marco Reus,20,1574,7,7.951785370707512,5,5.261479150503874,65,49,1,0,F M S,Borussia Dortmund,7,7.951785370707512,15.548376187682152,5.912268990650773,bundesliga,2014-2015
426,Daniel Ginczek,18,1250,7,8.644815228879452,2,2.334586627781391,34,22,3,0,F S,VfB Stuttgart,7,8.644815228879452,10.095301900058985,1.037790740840137,bundesliga,2014-2015
482,Roberto Firmino,33,2921,7,9.122118352912366,10,8.99985871091485,95,68,5,0,F M,Hoffenheim,7,9.122118352912366,18.75160696636885,4.471247723326087,bundesliga,2014-2015
2633,Julian Schieber,16,1284,7,4.557993419468403,0,0.6480455780401826,27,10,1,0,F M S,Hertha Berlin,7,4.557993419468403,5.068353395909071,0.3816825561225414,bundesliga,2014-2015
26,Salomon Kalou,27,1858,6,7.261833963915706,0,1.856373343616724,49,18,2,0,F M S,Hertha Berlin,4,5.746280608698726,9.535777204670012,2.310409882105887,bundesliga,2014-2015
27,Vladimir Darida,31,2422,6,6.005599203519523,1,2.047907426953316,49,24,3,1,F M S,Freiburg,1,1.4591005211696029,7.473123544827104,4.714333549141884,bundesliga,2014-2015
45,Yunus Malli,31,2186,6,5.146579470485449,4,3.9586449544876814,47,31,2,0,F M S,Mainz 05,6,5.146579470485449,11.395920224487782,4.077945787459612,bundesliga,2014-2015
209,Josip Drmic,25,775,6,3.745550673455,1,0.6070148171856999,21,8,1,0,F S,Bayer Leverkusen,6,3.745550673455,4.917570274323225,0.7641914039850235,bundesliga,2014-2015
248,Elias Kachunga,32,2224,6,7.732160972431302,1,0.6422292459756136,55,21,4,0,F S,Paderborn,6,7.732160972431302,8.226149942725897,2.2039120346307755,bundesliga,2014-2015
264,Paul Verhaegh,27,2339,6,5.617853836156428,1,2.104887108318508,20,15,4,1,D,Augsburg,0,0.3134974529966712,5.040093814954162,3.191168366931379,bundesliga,2014-2015
